id;fecha;temp;feelslike;dew;humidity;precip;precipprob;windgust;windspeed;winddir;cloudcover;visibility;conditionsDay
10685;12/01/2026 04:00;7.1;6.6;3.6;80.6;0.0;13;18.0;9.7;274;64.5;13.9;partly-cloudy
3993;12/01/2026 04:00;7.5;6.4;3.7;83.0;0.0;7;17.8;7.3;218;59.0;11.2;partly-cloudy
3608;12/01/2026 04:00;7.0;6.2;2.9;81.3;0.1;23;12.4;8.8;230;78.4;9.9;partly-cloudy
4008;12/01/2026 04:00;7.5;6.5;3.7;79.0;0.0;20;15.4;9.2;240;71.0;8.3;partly-cloudy
4016;12/01/2026 04:00;7.4;6.5;3.9;82.7;0.0;2;18.2;8.6;296;100.0;12.4;cloudy
4017;12/01/2026 04:00;6.6;5.9;3.8;78.4;0.0;2;12.5;8.9;285;72.8;12.0;partly-cloudy
4029;12/01/2026 04:00;7.3;7.1;4.0;72.7;0.0;7;12.0;5.4;204;64.0;12.2;partly-cloudy
4046;12/01/2026 04:00;7.4;6.5;4.1;64.1;0.0;20;10.5;8.6;245;74.1;10.8;partly-cloudy
4057;12/01/2026 04:00;7.2;6.3;3.2;76.1;0.1;5;15.4;8.0;261;36.9;11.1;partly-cloudy
10093;12/01/2026 04:00;6.3;5.5;2.6;81.1;0.0;9;9.8;2.6;203;50.4;15.5;partly-cloudy
4380;12/01/2026 04:00;7.0;6.3;3.7;81.8;0.0;10;14.4;7.6;249;33.5;14.4;partly-cloudy
4387;12/01/2026 04:00;6.3;5.4;3.5;79.2;0.0;0;13.0;5.1;210;59.6;10.7;partly-cloudy
4391;12/01/2026 04:00;7.3;6.6;3.7;90.0;0.0;17;11.7;7.1;251;66.6;10.0;partly-cloudy
4397;12/01/2026 04:00;8.2;7.2;2.9;77.3;0.0;5;9.7;5.7;254;62.0;9.9;partly-cloudy
4411;12/01/2026 04:00;7.0;6.1;3.9;74.9;0.0;14;8.7;10.6;255;30.4;13.0;partly-cloudy
10023;12/01/2026 04:00;6.0;5.2;3.3;88.3;0.0;14;12.8;7.1;245;72.8;15.7;partly-cloudy
10603;12/01/2026 04:00;6.8;6.1;3.2;75.4;0.0;12;17.8;6.6;236;45.4;12.6;partly-cloudy
10602;12/01/2026 04:00;7.5;6.8;3.7;88.9;0.0;11;15.7;5.1;298;52.7;13.1;partly-cloudy
10604;12/01/2026 04:00;7.4;6.6;3.5;75.3;0.0;7;19.4;9.8;230;67.9;15.6;partly-cloudy
4437;12/01/2026 04:00;6.2;5.4;3.7;78.6;0.0;21;13.5;11.5;216;95.3;10.9;cloudy
4440;12/01/2026 04:00;7.0;6.4;3.2;80.9;0.0;3;17.3;2.6;233;35.8;10.9;partly-cloudy
4458;12/01/2026 04:00;6.9;6.1;3.3;88.6;0.0;31;14.0;7.4;212;70.2;14.1;partly-cloudy
5438;12/01/2026 04:00;7.6;6.7;3.1;81.7;0.1;22;12.0;11.1;264;92.2;12.9;cloudy
5439;12/01/2026 04:00;7.3;6.6;3.2;77.2;0.0;18;10.5;6.8;264;46.2;12.7;partly-cloudy
5444;12/01/2026 04:00;6.3;5.6;3.4;87.7;0.0;10;17.3;7.5;228;55.2;15.2;partly-cloudy
3423;12/01/2026 04:00;6.2;5.5;3.4;69.6;0.0;6;16.6;5.0;209;98.9;12.7;cloudy
5451;12/01/2026 04:00;7.4;6.6;3.7;78.5;0.0;15;12.1;8.5;282;79.0;13.2;partly-cloudy
5463;12/01/2026 04:00;8.6;7.8;3.8;72.9;0.0;3;15.1;7.3;208;66.4;14.1;partly-cloudy
5466;12/01/2026 04:00;7.1;6.1;3.3;74.1;0.0;14;16.1;8.3;213;62.2;13.7;partly-cloudy
5491;12/01/2026 04:00;6.8;5.6;3.4;77.8;0.0;11;17.8;3.7;266;100.0;14.8;cloudy
5495;12/01/2026 04:00;7.5;6.6;3.3;71.7;0.0;14;17.2;6.8;278;60.5;10.4;partly-cloudy
3449;12/01/2026 04:00;6.6;5.6;3.6;84.5;0.0;27;12.4;6.9;281;75.0;11.4;partly-cloudy
5516;12/01/2026 04:00;6.9;6.0;4.2;78.9;0.0;11;19.2;8.7;281;84.6;10.5;cloudy
5520;12/01/2026 04:00;7.1;6.3;3.2;69.6;0.0;5;12.8;6.3;257;78.1;13.8;partly-cloudy
5521;12/01/2026 04:00;7.5;6.5;2.6;81.5;0.0;17;11.1;7.8;265;77.1;8.7;partly-cloudy
5522;12/01/2026 04:00;7.2;6.4;3.8;83.2;0.0;15;14.5;0.7;289;100.0;14.4;cloudy
5523;12/01/2026 04:00;7.0;6.2;3.4;84.2;0.0;13;15.8;6.4;285;55.8;7.8;partly-cloudy
5524;12/01/2026 04:00;7.9;7.2;2.9;86.5;0.0;4;11.9;8.3;283;26.0;15.5;clear
5525;12/01/2026 04:00;8.2;7.6;4.0;75.8;0.1;6;17.2;10.9;219;73.5;10.8;partly-cloudy
5526;12/01/2026 04:00;6.9;5.8;3.4;84.5;0.0;21;16.2;5.3;283;68.4;10.6;partly-cloudy
5527;12/01/2026 04:00;6.9;6.3;3.6;70.3;0.0;3;13.9;4.7;291;66.1;7.4;partly-cloudy
5528;12/01/2026 04:00;7.1;6.0;3.6;75.8;0.1;11;16.2;9.7;293;67.7;11.4;partly-cloudy
5529;12/01/2026 04:00;6.1;5.2;3.3;74.5;0.0;0;13.7;6.5;276;39.2;10.3;partly-cloudy
5530;12/01/2026 04:00;6.2;5.4;4.1;76.1;0.0;20;15.7;3.4;280;41.3;10.8;partly-cloudy
5531;12/01/2026 04:00;5.9;5.2;4.6;88.1;0.0;20;12.0;4.1;238;85.5;10.0;cloudy
5532;12/01/2026 04:00;7.9;6.8;4.0;88.7;0.0;19;18.0;4.8;227;84.6;12.2;cloudy
5533;12/01/2026 04:00;6.8;5.7;4.3;78.7;0.0;23;11.4;7.3;216;28.5;10.8;clear
5534;12/01/2026 04:00;7.1;6.4;3.8;91.0;0.0;12;18.5;10.5;230;85.8;10.2;cloudy
3486;12/01/2026 04:00;7.0;6.0;3.8;78.3;0.1;11;11.1;7.2;225;45.3;14.3;partly-cloudy
5535;12/01/2026 04:00;6.5;5.5;4.2;86.3;0.0;26;13.4;9.3;261;70.9;11.8;partly-cloudy
5536;12/01/2026 04:00;7.0;6.3;4.0;84.3;0.0;0;13.8;6.4;247;45.4;12.7;partly-cloudy
5537;12/01/2026 04:00;6.4;6.0;3.1;80.4;0.0;7;17.5;7.9;285;81.9;9.6;cloudy
3518;12/01/2026 04:00;8.2;7.8;3.6;83.3;0.0;17;14.3;10.0;212;28.4;11.2;clear
5539;12/01/2026 04:00;6.4;5.5;3.9;89.4;0.0;0;10.3;7.3;278;59.8;11.0;partly-cloudy
5541;12/01/2026 04:00;7.2;6.5;3.4;74.7;0.0;6;19.5;6.8;251;82.8;13.5;cloudy
5543;12/01/2026 04:00;6.7;5.6;3.5;85.7;0.0;0;16.4;7.0;241;55.6;11.8;partly-cloudy
5544;12/01/2026 04:00;8.5;7.5;3.4;80.6;0.0;4;7.1;6.6;201;35.1;13.7;partly-cloudy
5545;12/01/2026 04:00;6.0;5.1;3.4;73.9;0.1;7;13.0;8.7;241;64.9;13.4;partly-cloudy
5546;12/01/2026 04:00;7.5;6.5;2.8;76.8;0.0;5;11.8;9.9;246;24.5;11.3;clear
5547;12/01/2026 04:00;6.4;5.7;3.7;75.8;0.0;5;14.3;8.6;240;49.9;10.8;partly-cloudy
5548;12/01/2026 04:00;7.2;6.4;2.8;85.7;0.0;8;14.6;4.3;280;81.0;10.0;cloudy
10410;12/01/2026 04:00;7.5;6.9;3.2;79.7;0.0;0;18.1;5.4;261;51.5;12.5;partly-cloudy
5551;12/01/2026 04:00;6.7;5.7;3.6;89.3;0.0;9;13.4;5.2;203;56.0;12.0;partly-cloudy
5552;12/01/2026 04:00;6.9;6.4;3.3;73.3;0.0;15;14.5;6.0;243;73.3;13.4;partly-cloudy
5553;12/01/2026 04:00;7.3;6.5;3.4;82.9;0.0;12;16.7;9.5;286;78.3;18.1;partly-cloudy
5554;12/01/2026 04:00;7.9;7.0;4.0;76.2;0.0;30;17.8;7.0;233;53.5;11.0;partly-cloudy
5556;12/01/2026 04:00;6.6;5.6;3.4;82.7;0.1;9;16.5;9.9;214;61.6;10.6;partly-cloudy
5557;12/01/2026 04:00;6.5;5.8;3.1;80.1;0.0;2;12.0;6.3;247;68.3;10.3;partly-cloudy
5558;12/01/2026 04:00;6.8;5.9;3.4;87.6;0.0;30;14.1;7.3;228;83.3;12.7;cloudy
5560;12/01/2026 04:00;6.9;6.1;3.9;68.9;0.0;0;9.8;8.2;289;37.2;12.4;partly-cloudy
5561;12/01/2026 04:00;7.1;6.5;3.4;77.6;0.0;14;10.5;4.7;279;50.9;10.8;partly-cloudy
3642;12/01/2026 04:00;7.6;6.8;3.6;75.0;0.0;15;15.8;6.7;275;40.1;13.8;partly-cloudy
5562;12/01/2026 04:00;7.7;7.0;3.6;64.6;0.0;2;15.9;4.8;233;100.0;11.0;cloudy
5563;12/01/2026 04:00;7.6;7.4;3.6;83.6;0.0;1;18.0;4.5;269;61.8;11.7;partly-cloudy
5579;12/01/2026 04:00;6.5;6.0;3.7;79.0;0.0;8;10.6;6.3;281;55.0;16.0;partly-cloudy
5580;12/01/2026 04:00;7.5;6.8;4.1;71.1;0.0;14;7.9;9.4;204;70.9;13.2;partly-cloudy
5581;12/01/2026 04:00;8.1;7.2;3.5;72.9;0.0;21;13.7;4.2;259;80.6;14.6;cloudy
6980;12/01/2026 04:00;6.5;5.8;4.1;85.3;0.0;12;10.5;2.6;262;76.9;13.9;partly-cloudy
5583;12/01/2026 04:00;6.2;5.5;3.5;76.4;0.0;7;10.0;7.0;253;66.9;12.1;partly-cloudy
5584;12/01/2026 04:00;6.8;6.2;3.7;80.0;0.0;26;12.0;6.8;209;26.1;10.8;clear
3580;12/01/2026 04:00;7.5;6.8;2.8;89.9;0.0;9;11.0;12.0;273;58.6;13.0;partly-cloudy
5585;12/01/2026 04:00;5.8;5.0;4.3;82.6;0.0;19;14.8;5.5;270;45.0;13.4;partly-cloudy
7089;12/01/2026 04:00;7.4;6.3;4.4;81.7;0.0;19;17.4;8.7;227;84.1;11.9;cloudy
5587;12/01/2026 04:00;6.8;5.9;3.4;86.3;0.0;4;13.7;5.5;212;59.0;10.9;partly-cloudy
3744;12/01/2026 04:00;7.1;6.1;3.3;78.7;0.0;0;14.0;9.0;211;47.0;11.3;partly-cloudy
3581;12/01/2026 04:00;6.8;6.0;3.4;78.4;0.0;16;14.1;9.4;259;49.1;13.4;partly-cloudy
5588;12/01/2026 04:00;7.8;6.9;4.1;85.8;0.0;1;16.8;8.5;288;60.1;10.3;partly-cloudy
5589;12/01/2026 04:00;7.6;7.1;3.9;80.2;0.0;3;11.1;5.1;247;46.7;14.5;partly-cloudy
5591;12/01/2026 04:00;7.0;6.2;3.6;68.7;0.0;6;12.9;7.3;249;61.8;10.3;partly-cloudy
5606;12/01/2026 04:00;7.0;6.1;3.6;74.1;0.0;21;14.7;8.1;231;64.8;10.5;partly-cloudy
5607;12/01/2026 04:00;7.3;6.5;3.6;79.0;0.0;16;11.7;5.6;279;75.4;10.2;partly-cloudy
5608;12/01/2026 04:00;6.8;6.0;3.7;80.5;0.0;11;15.8;9.3;203;60.1;14.6;partly-cloudy
5616;12/01/2026 04:00;6.2;5.6;4.1;84.2;0.0;4;18.5;9.2;203;74.1;12.5;partly-cloudy
5617;12/01/2026 04:00;6.5;5.5;3.4;71.4;0.0;0;15.7;5.2;278;49.1;11.6;partly-cloudy
5628;12/01/2026 04:00;6.5;5.7;3.5;71.8;0.0;5;13.6;5.5;241;54.3;8.7;partly-cloudy
5634;12/01/2026 04:00;7.1;5.9;3.7;79.1;0.0;1;16.7;7.0;247;35.8;14.9;partly-cloudy
5645;12/01/2026 04:00;7.0;6.2;3.3;72.0;0.0;13;19.9;5.4;236;58.9;11.6;partly-cloudy
3790;12/01/2026 04:00;6.3;5.5;4.0;74.0;0.0;20;11.5;4.7;291;39.1;13.3;partly-cloudy
5653;12/01/2026 04:00;7.0;6.3;3.5;74.4;0.0;14;13.0;10.5;276;91.4;9.4;cloudy
5654;12/01/2026 04:00;5.5;5.0;3.7;83.1;0.1;0;16.8;4.4;270;85.1;14.1;cloudy
5655;12/01/2026 04:00;8.4;7.6;3.6;70.5;0.0;11;17.7;11.8;243;100.0;14.1;cloudy
5676;12/01/2026 04:00;7.2;6.5;3.3;82.1;0.0;31;14.6;9.1;294;53.9;14.7;partly-cloudy
5677;12/01/2026 04:00;7.1;6.4;3.4;86.6;0.0;4;16.5;8.9;222;72.5;12.3;partly-cloudy
5657;12/01/2026 04:00;6.7;5.9;3.8;73.9;0.0;6;13.7;10.2;245;87.8;14.9;cloudy
3424;12/01/2026 04:00;6.8;6.2;4.4;78.9;0.0;1;15.4;8.3;212;75.8;14.7;partly-cloudy
3425;12/01/2026 04:00;6.7;5.9;3.7;77.4;0.0;16;15.8;3.7;295;45.1;12.7;partly-cloudy
3426;12/01/2026 04:00;6.6;5.6;3.1;84.6;0.0;7;13.7;7.6;228;91.8;13.4;cloudy
3427;12/01/2026 04:00;7.3;6.3;3.1;90.2;0.0;5;10.0;7.6;217;96.0;12.0;cloudy
3584;12/01/2026 04:00;7.1;6.2;3.1;74.6;0.0;11;8.1;7.1;270;43.6;13.8;partly-cloudy
5699;12/01/2026 04:00;6.6;5.9;3.7;83.5;0.0;6;11.5;9.3;263;36.9;13.6;partly-cloudy
5722;12/01/2026 04:00;5.7;4.9;3.1;76.7;0.0;14;15.2;9.5;262;98.9;12.8;cloudy
5726;12/01/2026 04:00;7.0;6.0;4.7;82.6;0.0;15;14.6;8.2;297;68.7;13.8;partly-cloudy
3456;12/01/2026 04:00;8.0;7.0;3.3;78.1;0.0;7;13.2;7.7;240;84.0;10.7;cloudy
7020;12/01/2026 04:00;7.7;6.8;3.8;83.1;0.0;1;13.5;5.8;263;79.4;12.3;partly-cloudy
5776;12/01/2026 04:00;6.8;6.2;3.1;78.8;0.0;1;14.8;5.6;266;58.6;12.9;partly-cloudy
5777;12/01/2026 04:00;6.5;5.8;3.7;80.9;0.0;2;9.4;5.5;202;25.1;15.2;clear
3516;12/01/2026 04:00;6.8;6.2;3.2;86.3;0.0;22;15.9;6.8;263;28.5;10.9;clear
7002;12/01/2026 04:00;7.6;7.3;4.1;76.5;0.0;22;11.4;8.2;235;93.8;12.1;cloudy
4137;12/01/2026 04:00;6.9;6.0;3.2;77.1;0.0;8;18.9;12.4;233;80.3;10.9;cloudy
5803;12/01/2026 04:00;6.0;5.3;3.9;90.8;0.0;26;10.1;6.9;298;47.5;11.9;partly-cloudy
5810;12/01/2026 04:00;6.7;5.6;4.2;82.4;0.0;9;19.7;5.0;209;79.7;11.9;partly-cloudy
7116;12/01/2026 04:00;5.8;5.0;3.1;64.3;0.0;1;12.9;8.9;285;49.2;13.9;partly-cloudy
5826;12/01/2026 04:00;6.4;5.9;3.2;86.3;0.0;10;11.5;8.1;224;71.1;10.5;partly-cloudy
5829;12/01/2026 04:00;7.4;6.4;3.6;81.1;0.0;22;16.7;5.8;204;33.5;13.6;partly-cloudy
5854;12/01/2026 04:00;7.3;7.2;3.2;80.8;0.0;0;12.1;7.2;295;48.9;13.2;partly-cloudy
5867;12/01/2026 04:00;7.2;6.1;3.9;79.2;0.0;9;13.3;7.0;218;70.3;14.6;partly-cloudy
5913;12/01/2026 04:00;6.8;5.9;3.2;83.6;0.0;0;9.1;9.1;226;82.8;9.3;cloudy
5917;12/01/2026 04:00;6.4;5.5;3.7;79.6;0.0;29;12.4;10.7;220;45.2;11.1;partly-cloudy
5918;12/01/2026 04:00;7.3;6.3;3.5;76.5;0.0;6;12.7;8.2;219;44.7;9.8;partly-cloudy
5933;12/01/2026 04:00;7.3;6.3;3.7;83.7;0.0;0;8.9;5.5;255;78.1;12.2;partly-cloudy
5935;12/01/2026 04:00;6.7;6.1;3.1;90.7;0.0;3;14.1;8.8;208;100.0;11.3;cloudy
10733;12/01/2026 04:00;8.1;7.3;4.2;80.7;0.0;12;12.4;6.1;277;85.9;15.5;cloudy
10710;12/01/2026 04:00;7.2;6.8;3.6;77.7;0.0;19;10.0;7.1;244;59.8;10.2;partly-cloudy
11175;12/01/2026 04:00;7.2;6.7;3.9;71.5;0.0;8;15.3;3.8;284;65.2;12.5;partly-cloudy
5944;12/01/2026 04:00;6.8;6.0;4.3;76.5;0.0;0;15.2;7.1;281;38.3;8.9;partly-cloudy
5945;12/01/2026 04:00;6.0;4.9;3.0;75.3;0.0;4;12.6;3.4;206;93.3;15.6;cloudy
5958;12/01/2026 04:00;7.0;6.6;3.1;92.1;0.0;6;19.2;7.3;220;39.4;6.7;partly-cloudy
5975;12/01/2026 04:00;7.3;6.6;3.9;78.8;0.0;8;19.0;5.4;287;49.2;10.8;partly-cloudy
5977;12/01/2026 04:00;6.7;5.9;2.8;80.1;0.0;9;13.8;10.1;258;84.9;13.6;cloudy
5978;12/01/2026 04:00;7.9;7.3;3.6;73.9;0.0;2;9.6;3.5;273;57.4;14.7;partly-cloudy
5987;12/01/2026 04:00;7.2;6.5;4.3;79.6;0.0;3;11.9;8.7;271;48.2;10.9;partly-cloudy
10483;12/01/2026 04:00;7.5;7.0;3.6;79.3;0.0;1;15.6;6.4;246;61.2;11.6;partly-cloudy
10485;12/01/2026 04:00;7.9;6.7;3.1;88.1;0.0;29;15.1;5.2;264;68.0;11.6;partly-cloudy
10484;12/01/2026 04:00;7.2;6.6;3.3;85.0;0.0;3;10.9;6.2;242;48.7;14.1;partly-cloudy
10708;12/01/2026 04:00;7.3;6.8;3.8;77.9;0.0;21;12.9;7.7;268;65.1;8.8;partly-cloudy
6007;12/01/2026 04:00;6.8;6.4;3.3;87.3;0.0;11;19.2;10.0;296;78.9;12.7;partly-cloudy
6023;12/01/2026 04:00;7.5;6.8;3.5;83.1;0.0;0;16.8;5.4;296;67.5;15.2;partly-cloudy
6035;12/01/2026 04:00;7.2;6.2;4.1;76.5;0.0;20;14.1;7.6;249;80.4;14.9;cloudy
10125;12/01/2026 04:00;5.7;4.9;3.5;83.2;0.0;8;10.3;7.2;229;67.3;12.9;partly-cloudy
10126;12/01/2026 04:00;6.8;6.2;3.8;69.2;0.0;12;20.8;8.4;271;57.7;12.3;partly-cloudy
10830;12/01/2026 04:00;6.4;5.5;3.4;81.8;0.0;7;10.0;6.9;257;62.9;11.6;partly-cloudy
6053;12/01/2026 04:00;7.6;6.9;4.4;74.0;0.0;7;15.6;7.3;277;70.5;11.8;partly-cloudy
6063;12/01/2026 04:00;6.7;6.2;3.4;80.5;0.0;10;15.4;6.4;225;95.5;14.4;cloudy
6081;12/01/2026 04:00;7.1;6.1;3.2;83.4;0.0;14;12.2;6.2;213;63.8;9.5;partly-cloudy
6086;12/01/2026 04:00;6.1;4.8;3.4;81.3;0.0;22;10.3;6.1;270;48.0;15.5;partly-cloudy
6096;12/01/2026 04:00;7.1;6.7;3.6;81.5;0.0;7;10.2;4.9;227;62.8;11.1;partly-cloudy
10739;12/01/2026 04:00;6.5;5.6;3.0;85.9;0.0;20;16.4;8.4;258;58.9;14.7;partly-cloudy
10740;12/01/2026 04:00;7.1;6.3;3.7;84.0;0.0;5;13.8;11.0;237;63.1;12.9;partly-cloudy
6115;12/01/2026 04:00;6.7;5.6;3.2;80.8;0.0;0;10.9;7.0;211;79.1;8.4;partly-cloudy
6433;12/01/2026 04:00;6.5;5.8;4.4;72.8;0.0;29;10.4;8.0;211;84.4;13.7;cloudy
10750;12/01/2026 04:00;7.3;6.4;3.6;81.0;0.0;27;15.2;6.1;282;72.6;9.5;partly-cloudy
10808;12/01/2026 04:00;7.1;6.4;3.8;87.5;0.0;24;13.5;9.4;248;74.5;11.2;partly-cloudy
11184;12/01/2026 04:00;7.0;6.0;3.1;71.5;0.0;4;12.8;8.0;220;63.9;10.4;partly-cloudy
6465;12/01/2026 04:00;6.6;6.1;3.9;82.2;0.0;2;18.8;4.4;203;63.0;12.4;partly-cloudy
10751;12/01/2026 04:00;7.1;6.4;4.5;82.0;0.0;3;10.5;4.3;215;50.1;10.5;partly-cloudy
10306;12/01/2026 04:00;7.2;6.8;3.6;69.7;0.0;10;15.8;7.3;268;58.2;10.7;partly-cloudy
3487;12/01/2026 04:00;7.5;6.6;3.5;75.6;0.0;4;15.6;5.7;288;48.1;10.0;partly-cloudy
6156;12/01/2026 04:00;8.0;7.3;3.5;74.4;0.0;24;15.8;9.2;240;78.9;10.3;partly-cloudy
3648;12/01/2026 04:00;6.4;5.6;3.5;75.5;0.0;8;17.2;3.8;251;39.6;13.7;partly-cloudy
6162;12/01/2026 04:00;7.0;6.3;3.4;83.0;0.0;0;16.2;8.0;253;41.4;12.1;partly-cloudy
10307;12/01/2026 04:00;6.1;5.3;3.1;80.4;0.0;9;16.0;6.6;233;77.0;10.7;partly-cloudy
10303;12/01/2026 04:00;6.0;5.2;3.3;84.3;0.0;5;16.1;9.3;251;70.9;10.9;partly-cloudy
6187;12/01/2026 04:00;6.8;5.6;3.0;76.6;0.0;3;9.5;4.3;262;49.7;8.6;partly-cloudy
6190;12/01/2026 04:00;6.6;5.5;4.1;80.5;0.0;19;21.3;5.5;204;76.4;10.2;partly-cloudy
6239;12/01/2026 04:00;6.7;6.1;3.3;83.6;0.0;18;5.9;6.4;216;68.7;11.7;partly-cloudy
6272;12/01/2026 04:00;6.2;5.1;4.0;98.0;0.1;13;9.5;8.2;265;81.7;12.4;cloudy
6274;12/01/2026 04:00;6.0;5.1;2.8;81.5;0.0;8;11.8;4.7;229;65.9;11.2;partly-cloudy
10169;12/01/2026 04:00;8.0;7.7;3.2;79.0;0.0;15;15.4;7.7;245;100.0;12.7;cloudy
11067;12/01/2026 04:00;7.0;6.3;3.5;76.9;0.0;13;8.8;7.2;264;45.2;10.3;partly-cloudy
11066;12/01/2026 04:00;7.2;6.6;3.0;85.9;0.0;19;13.2;10.1;215;44.2;10.3;partly-cloudy
6277;12/01/2026 04:00;7.2;6.4;3.0;78.4;0.0;12;13.4;4.6;297;77.5;13.0;partly-cloudy
3659;12/01/2026 04:00;6.4;5.8;3.3;79.7;0.0;11;14.7;4.7;245;74.0;10.8;partly-cloudy
6293;12/01/2026 04:00;7.4;6.9;3.4;74.6;0.0;9;8.9;5.8;295;88.6;16.3;cloudy
6308;12/01/2026 04:00;6.8;6.2;3.8;87.5;0.0;18;10.0;10.2;232;61.6;10.1;partly-cloudy
6310;12/01/2026 04:00;8.0;7.3;2.9;77.1;0.0;19;17.1;4.4;204;77.2;10.7;partly-cloudy
11019;12/01/2026 04:00;6.6;6.0;3.5;76.8;0.0;6;11.0;7.6;206;53.5;7.1;partly-cloudy
6339;12/01/2026 04:00;6.5;5.4;4.3;76.1;0.0;0;12.5;3.8;226;87.8;11.3;cloudy
6928;12/01/2026 04:00;7.4;6.9;4.2;89.3;0.0;4;10.5;9.2;224;60.6;10.9;partly-cloudy
6344;12/01/2026 04:00;7.8;7.0;3.5;79.9;0.0;12;16.0;7.0;233;48.7;10.0;partly-cloudy
6360;12/01/2026 04:00;7.2;6.6;4.1;80.1;0.0;6;13.1;5.9;273;51.1;11.9;partly-cloudy
6363;12/01/2026 04:00;6.6;5.9;3.6;69.8;0.0;0;10.9;5.4;223;83.4;10.8;cloudy
6376;12/01/2026 04:00;6.7;5.9;3.7;80.5;0.0;0;17.8;4.1;257;69.3;12.8;partly-cloudy
6386;12/01/2026 04:00;6.3;5.6;3.3;74.0;0.0;10;10.5;6.2;295;90.9;14.0;cloudy
10834;12/01/2026 04:00;5.9;5.0;4.1;63.7;0.0;7;17.9;3.5;206;71.1;11.5;partly-cloudy
6395;12/01/2026 04:00;5.9;5.3;3.8;77.3;0.0;17;18.7;7.5;246;70.9;14.9;partly-cloudy
6403;12/01/2026 04:00;7.5;6.9;3.6;92.0;0.0;1;13.2;5.1;214;65.4;10.2;partly-cloudy
6413;12/01/2026 04:00;6.6;6.0;3.0;81.8;0.0;0;12.3;7.8;244;72.2;14.1;partly-cloudy
10621;12/01/2026 04:00;7.6;6.8;3.2;80.5;0.0;6;20.0;6.4;220;76.3;13.2;partly-cloudy
11308;12/01/2026 04:00;7.2;6.5;4.1;77.4;0.0;12;15.0;5.7;208;76.6;12.3;partly-cloudy
6420;12/01/2026 04:00;7.2;6.2;4.1;75.8;0.1;9;5.9;8.8;263;82.6;11.7;cloudy
6427;12/01/2026 04:00;7.5;6.6;3.6;84.7;0.0;0;15.3;9.4;238;90.0;10.8;cloudy
6499;12/01/2026 04:00;6.4;5.6;2.8;83.8;0.0;9;9.4;6.6;201;85.0;9.3;cloudy
3833;12/01/2026 04:00;7.3;6.5;2.4;76.7;0.1;8;15.1;8.2;227;52.2;13.7;partly-cloudy
6460;12/01/2026 04:00;6.1;5.6;3.8;68.5;0.0;3;11.5;8.3;242;84.5;9.6;cloudy
6475;12/01/2026 04:00;5.8;5.0;3.3;83.3;0.0;4;14.7;8.0;295;45.8;12.3;partly-cloudy
10239;12/01/2026 04:00;6.7;6.2;3.9;81.3;0.0;2;12.4;11.0;236;44.9;10.1;partly-cloudy
10243;12/01/2026 04:00;7.4;6.5;4.5;76.6;0.0;8;11.5;3.9;246;51.4;14.7;partly-cloudy
10244;12/01/2026 04:00;6.7;5.9;3.4;83.8;0.0;6;12.9;7.0;229;79.1;10.8;partly-cloudy
10245;12/01/2026 04:00;8.6;8.0;3.7;85.4;0.0;3;15.0;11.5;281;46.2;9.9;partly-cloudy
10260;12/01/2026 04:00;7.2;6.0;3.5;75.9;0.0;11;11.9;4.8;217;51.3;9.9;partly-cloudy
10626;12/01/2026 04:00;6.9;6.2;3.3;83.9;0.0;8;11.0;7.8;262;69.2;12.1;partly-cloudy
11259;12/01/2026 04:00;7.0;6.4;3.2;79.7;0.0;23;11.8;7.0;224;47.6;13.4;partly-cloudy
11286;12/01/2026 04:00;6.3;5.4;3.5;81.2;0.0;3;14.0;6.5;255;53.0;6.3;partly-cloudy
11285;12/01/2026 04:00;7.8;6.6;3.4;79.6;0.0;19;8.6;3.8;251;81.8;11.1;cloudy
10242;12/01/2026 04:00;8.0;7.1;3.6;87.8;0.0;9;14.2;7.4;286;71.8;12.8;partly-cloudy
10908;12/01/2026 04:00;7.2;6.3;3.1;85.0;0.0;5;17.8;5.5;231;56.2;10.8;partly-cloudy
10914;12/01/2026 04:00;6.7;5.9;3.2;73.3;0.0;9;16.3;6.7;218;69.5;7.5;partly-cloudy
6494;12/01/2026 04:00;7.0;6.1;3.8;84.8;0.0;15;11.3;7.6;249;75.2;11.9;partly-cloudy
11193;12/01/2026 04:00;6.9;6.1;4.0;74.2;0.0;19;12.8;6.2;206;55.8;11.6;partly-cloudy
11190;12/01/2026 04:00;8.2;7.4;3.2;79.2;0.0;14;16.0;10.6;266;43.0;13.0;partly-cloudy
11171;12/01/2026 04:00;7.8;6.9;3.8;84.2;0.0;0;12.1;10.4;258;72.7;7.7;partly-cloudy
11157;12/01/2026 04:00;7.6;7.2;2.7;78.0;0.0;22;7.4;8.8;261;59.9;10.2;partly-cloudy
11275;12/01/2026 04:00;6.6;6.0;2.9;87.7;0.0;7;10.1;11.2;229;40.8;10.1;partly-cloudy
11271;12/01/2026 04:00;7.5;6.7;3.2;65.4;0.0;7;13.2;6.8;272;54.9;11.3;partly-cloudy
11273;12/01/2026 04:00;8.1;7.2;3.6;76.8;0.0;6;16.0;4.5;290;69.8;12.5;partly-cloudy
11274;12/01/2026 04:00;6.1;4.9;3.6;87.3;0.0;21;13.9;4.7;215;60.1;10.0;partly-cloudy
3665;12/01/2026 04:00;8.3;7.7;3.0;83.6;0.0;6;12.3;8.3;214;62.7;11.0;partly-cloudy
