id;fecha;temp;feelslike;dew;humidity;precip;precipprob;windgust;windspeed;winddir;cloudcover;visibility;conditionsDay
9836;18/01/2026 18:30;8.2;7.7;4.4;71.4;0.0;30;11.9;6.0;261;54.5;13.7;partly-cloudy
5358;18/01/2026 18:30;9.1;8.0;4.4;77.5;0.0;11;13.0;6.3;246;54.5;13.7;partly-cloudy
5359;18/01/2026 18:30;8.2;7.7;4.5;78.3;0.0;23;19.3;6.0;200;54.5;12.6;partly-cloudy
5360;18/01/2026 18:30;9.0;8.2;3.1;83.6;0.0;9;14.0;7.6;282;15.3;12.9;clear
5361;18/01/2026 18:30;8.1;7.3;3.8;82.0;0.0;17;10.8;11.1;287;58.4;12.2;partly-cloudy
5362;18/01/2026 18:30;8.5;7.7;4.2;78.4;0.0;23;18.7;8.4;297;58.9;11.5;partly-cloudy
5363;18/01/2026 18:30;8.3;7.6;4.7;77.6;0.0;19;11.9;6.2;265;11.8;14.9;clear
5364;18/01/2026 18:30;7.9;7.2;4.2;87.8;0.0;25;19.3;6.2;208;73.2;14.7;partly-cloudy
5366;18/01/2026 18:30;8.8;7.9;4.2;74.0;0.0;21;15.4;6.1;294;62.9;9.5;partly-cloudy
5367;18/01/2026 18:30;7.6;6.9;3.2;74.8;0.0;36;16.1;5.5;232;41.4;13.8;partly-cloudy
11090;18/01/2026 18:30;9.3;8.7;3.9;80.3;0.0;15;16.4;9.7;240;31.3;12.7;partly-cloudy
9864;18/01/2026 18:30;8.6;8.2;4.1;78.3;0.0;24;20.6;8.7;287;29.3;14.4;clear
11124;18/01/2026 18:30;8.7;8.2;3.3;79.7;0.0;15;12.5;4.1;283;75.5;13.3;partly-cloudy
11123;18/01/2026 18:30;8.6;7.9;3.7;75.2;0.0;25;11.8;8.3;245;55.3;9.5;partly-cloudy
5373;18/01/2026 18:30;7.8;7.0;3.7;83.2;0.0;19;10.1;12.3;267;76.1;8.7;partly-cloudy
5374;18/01/2026 18:30;8.5;7.8;3.6;78.3;0.0;28;16.4;8.0;282;53.8;9.0;partly-cloudy
5376;18/01/2026 18:30;8.4;7.9;3.7;76.9;0.0;28;13.3;8.7;293;40.8;13.5;partly-cloudy
5377;18/01/2026 18:30;7.3;7.1;4.5;79.5;0.0;26;15.2;5.2;296;60.5;12.5;partly-cloudy
5378;18/01/2026 18:30;7.7;7.0;4.2;78.3;0.0;29;17.5;8.5;296;58.7;11.2;partly-cloudy
5379;18/01/2026 18:30;8.1;7.8;3.8;79.6;0.0;22;16.7;7.2;219;51.9;13.0;partly-cloudy
5380;18/01/2026 18:30;9.0;8.2;4.1;75.1;0.0;22;20.9;10.6;277;40.9;14.1;partly-cloudy
5383;18/01/2026 18:30;8.9;8.1;4.2;78.4;0.0;18;14.5;4.4;285;78.9;16.0;partly-cloudy
10788;18/01/2026 18:30;8.3;7.7;3.8;83.4;0.0;20;13.9;11.0;248;44.8;10.6;partly-cloudy
10790;18/01/2026 18:30;8.7;8.2;3.0;81.2;0.0;21;19.2;10.4;277;56.7;14.5;partly-cloudy
10789;18/01/2026 18:30;8.3;7.6;4.4;74.0;0.0;29;13.4;5.7;256;66.0;13.8;partly-cloudy
10791;18/01/2026 18:30;8.3;7.9;3.7;69.5;0.0;27;14.7;5.9;202;30.2;9.6;partly-cloudy
5368;18/01/2026 18:30;8.7;7.9;4.4;76.5;0.0;14;17.3;11.4;227;66.3;9.8;partly-cloudy
5369;18/01/2026 18:30;8.0;7.5;3.4;75.6;0.1;9;14.9;10.1;205;27.2;10.9;clear
10762;18/01/2026 18:30;9.1;8.4;3.4;71.8;0.0;14;11.8;10.0;206;90.5;9.5;cloudy
10761;18/01/2026 18:30;8.3;8.1;3.9;77.6;0.0;18;17.5;9.5;222;78.4;10.2;partly-cloudy
11092;18/01/2026 18:30;8.5;7.9;3.7;69.2;0.0;12;17.7;8.4;261;63.8;13.5;partly-cloudy
11093;18/01/2026 18:30;7.7;7.3;3.6;88.5;0.0;21;17.6;11.1;227;63.8;11.0;partly-cloudy
11120;18/01/2026 18:30;8.6;7.6;3.9;79.2;0.0;24;11.8;6.9;298;71.6;12.2;partly-cloudy
11121;18/01/2026 18:30;8.1;7.5;3.6;81.6;0.0;11;18.2;8.2;203;69.8;14.2;partly-cloudy
11119;18/01/2026 18:30;8.1;7.3;4.0;80.4;0.0;23;13.9;8.7;216;43.9;15.5;partly-cloudy
11122;18/01/2026 18:30;7.7;7.3;3.0;76.4;0.0;22;13.0;5.7;296;32.6;14.7;partly-cloudy
3849;18/01/2026 18:30;8.8;7.7;4.2;84.3;0.0;25;9.7;8.6;261;72.5;11.1;partly-cloudy
3856;18/01/2026 18:30;8.0;7.5;4.2;83.9;0.0;11;21.2;9.1;289;62.6;9.6;partly-cloudy
3857;18/01/2026 18:30;8.3;7.5;4.2;63.4;0.0;28;18.0;9.9;243;58.8;11.5;partly-cloudy
3858;18/01/2026 18:30;8.2;7.6;4.1;73.2;0.1;24;13.3;11.4;253;83.7;10.6;cloudy
3859;18/01/2026 18:30;7.9;7.1;3.9;76.1;0.1;34;12.0;5.1;259;67.6;7.7;partly-cloudy
3861;18/01/2026 18:30;8.2;7.6;3.8;68.6;0.0;18;13.9;6.2;208;68.1;12.2;partly-cloudy
3862;18/01/2026 18:30;7.7;7.0;3.6;80.5;0.0;18;11.3;7.1;231;48.4;13.1;partly-cloudy
11321;18/01/2026 18:30;9.1;8.6;3.4;67.3;0.0;17;14.8;9.7;252;60.5;11.5;partly-cloudy
3865;18/01/2026 18:30;8.4;7.6;4.1;70.4;0.0;16;12.4;7.3;247;35.5;10.5;partly-cloudy
3866;18/01/2026 18:30;9.0;8.4;3.9;73.3;0.0;29;18.0;9.0;223;77.8;8.8;partly-cloudy
3867;18/01/2026 18:30;8.5;7.3;4.2;73.1;0.1;18;14.2;5.3;205;69.1;12.0;partly-cloudy
4191;18/01/2026 18:30;9.0;8.5;4.1;81.2;0.0;35;16.3;11.7;284;84.8;11.0;cloudy
3868;18/01/2026 18:30;8.2;7.5;2.8;73.9;0.0;20;15.3;8.6;236;79.5;13.0;partly-cloudy
3869;18/01/2026 18:30;8.3;7.7;4.2;85.3;0.0;21;13.2;7.6;270;33.0;9.7;partly-cloudy
4193;18/01/2026 18:30;7.3;6.6;2.8;80.2;0.0;12;17.7;9.5;292;57.4;14.3;partly-cloudy
3870;18/01/2026 18:30;9.5;8.9;3.3;72.0;0.0;7;15.9;10.6;273;38.4;14.7;partly-cloudy
10983;18/01/2026 18:30;9.1;8.2;4.1;81.2;0.0;18;17.0;8.5;241;86.0;9.1;cloudy
3563;18/01/2026 18:30;9.2;8.5;4.5;74.3;0.0;9;16.4;8.6;233;75.3;10.4;partly-cloudy
3724;18/01/2026 18:30;8.2;7.7;3.8;79.5;0.1;6;16.7;7.3;206;43.8;13.1;partly-cloudy
3725;18/01/2026 18:30;8.1;7.6;4.2;73.7;0.0;10;12.0;8.7;293;55.8;12.0;partly-cloudy
3878;18/01/2026 18:30;8.4;7.7;4.1;76.9;0.0;12;10.7;10.8;205;48.6;12.8;partly-cloudy
3726;18/01/2026 18:30;7.8;7.0;4.1;68.0;0.0;33;7.2;8.2;233;49.6;9.8;partly-cloudy
3601;18/01/2026 18:30;9.2;8.9;4.1;63.0;0.0;13;15.2;8.2;249;51.6;16.3;partly-cloudy
10984;18/01/2026 18:30;8.0;7.2;3.7;73.7;0.0;21;11.1;7.4;241;45.2;13.4;partly-cloudy
3880;18/01/2026 18:30;9.3;8.2;4.6;70.5;0.0;16;17.8;6.6;217;57.5;15.1;partly-cloudy
3881;18/01/2026 18:30;7.9;7.1;3.9;69.6;0.0;30;14.7;8.5;254;78.8;14.4;partly-cloudy
3602;18/01/2026 18:30;8.5;7.9;3.5;73.0;0.0;17;20.6;10.1;287;81.3;13.4;cloudy
3603;18/01/2026 18:30;9.2;8.3;3.7;78.8;0.0;9;11.3;8.9;266;52.2;10.4;partly-cloudy
3882;18/01/2026 18:30;8.3;7.4;3.9;79.9;0.0;28;17.5;9.9;217;96.7;13.9;cloudy
3883;18/01/2026 18:30;7.2;6.4;3.5;77.5;0.0;20;8.3;12.1;219;80.8;11.5;cloudy
3884;18/01/2026 18:30;7.9;7.0;3.7;67.1;0.0;15;16.5;8.1;280;58.9;13.6;partly-cloudy
3885;18/01/2026 18:30;7.9;6.9;3.9;68.9;0.0;19;17.5;12.3;254;72.3;11.5;partly-cloudy
3886;18/01/2026 18:30;7.9;7.4;3.2;81.5;0.0;19;15.1;6.5;248;63.9;12.9;partly-cloudy
3887;18/01/2026 18:30;7.4;6.6;4.1;68.5;0.0;10;13.6;12.2;280;74.5;9.4;partly-cloudy
9981;18/01/2026 18:30;7.4;6.8;4.1;74.9;0.0;20;23.1;11.0;278;39.3;14.8;partly-cloudy
9980;18/01/2026 18:30;9.5;9.1;4.1;77.2;0.0;16;20.7;7.4;223;88.5;9.8;cloudy
3889;18/01/2026 18:30;8.4;7.8;5.1;69.8;0.0;10;14.4;7.2;226;48.6;10.6;partly-cloudy
7035;18/01/2026 18:30;7.5;6.6;4.5;73.1;0.0;30;16.0;6.7;248;95.4;13.0;cloudy
7034;18/01/2026 18:30;9.1;8.7;4.1;82.8;0.0;15;11.8;7.8;266;87.2;11.9;cloudy
10024;18/01/2026 18:30;9.0;8.3;4.5;77.9;0.0;19;12.8;8.8;293;60.8;13.6;partly-cloudy
7054;18/01/2026 18:30;9.1;8.5;4.3;71.4;0.0;29;15.8;8.5;290;39.1;7.7;partly-cloudy
7053;18/01/2026 18:30;9.0;8.1;3.7;79.8;0.1;18;16.7;9.6;232;70.7;15.9;partly-cloudy
4078;18/01/2026 18:30;7.1;6.4;3.8;76.9;0.0;23;11.9;7.2;227;34.8;10.3;partly-cloudy
4079;18/01/2026 18:30;8.7;8.0;3.9;74.9;0.0;22;13.1;10.1;288;67.8;6.2;partly-cloudy
4080;18/01/2026 18:30;8.8;8.0;4.1;71.7;0.0;22;17.8;6.5;201;78.4;9.9;partly-cloudy
4082;18/01/2026 18:30;8.5;7.7;3.6;80.3;0.0;33;17.1;8.1;258;75.5;12.4;partly-cloudy
3727;18/01/2026 18:30;9.9;8.9;4.0;66.9;0.0;14;13.2;6.3;292;40.3;10.0;partly-cloudy
4083;18/01/2026 18:30;7.6;6.9;3.8;75.8;0.0;25;17.1;7.2;208;58.6;8.8;partly-cloudy
3728;18/01/2026 18:30;9.4;8.7;4.6;84.5;0.0;15;12.8;9.1;227;70.5;11.9;partly-cloudy
3614;18/01/2026 18:30;8.3;8.0;4.7;74.2;0.0;11;11.8;7.7;272;99.5;10.7;cloudy
3615;18/01/2026 18:30;8.2;7.5;4.0;75.0;0.0;21;11.4;6.9;259;71.1;10.2;partly-cloudy
4084;18/01/2026 18:30;8.0;7.3;3.6;64.0;0.0;30;10.3;8.0;231;30.2;9.7;partly-cloudy
4085;18/01/2026 18:30;8.3;7.5;3.8;71.7;0.0;21;14.1;4.7;244;39.8;12.2;partly-cloudy
5095;18/01/2026 18:30;8.2;7.3;4.6;73.7;0.0;2;16.4;5.2;220;49.0;14.3;partly-cloudy
5096;18/01/2026 18:30;8.4;7.7;4.7;73.5;0.0;29;20.8;9.5;209;77.3;10.8;partly-cloudy
4086;18/01/2026 18:30;8.6;7.7;4.1;68.6;0.0;20;11.2;8.1;291;56.4;14.6;partly-cloudy
4087;18/01/2026 18:30;9.1;8.5;3.9;70.5;0.0;25;19.8;12.8;291;43.1;7.7;partly-cloudy
4089;18/01/2026 18:30;8.8;8.5;4.5;78.3;0.0;28;14.2;9.9;274;60.7;14.3;partly-cloudy
4090;18/01/2026 18:30;8.9;8.0;4.0;67.2;0.0;14;13.7;5.5;215;59.7;9.6;partly-cloudy
4091;18/01/2026 18:30;9.1;8.0;3.9;71.1;0.0;9;11.9;10.4;247;58.0;12.5;partly-cloudy
4092;18/01/2026 18:30;8.5;7.9;3.3;77.6;0.0;24;17.6;8.8;205;84.7;14.7;cloudy
4094;18/01/2026 18:30;8.7;7.9;4.0;82.3;0.0;22;13.2;9.3;233;48.4;11.7;partly-cloudy
4121;18/01/2026 18:30;8.6;7.9;4.1;70.7;0.0;18;14.4;9.1;288;76.3;12.6;partly-cloudy
4099;18/01/2026 18:30;8.4;7.6;3.5;70.0;0.0;3;18.8;6.7;265;57.7;11.0;partly-cloudy
4100;18/01/2026 18:30;8.0;7.3;3.7;72.0;0.0;28;12.8;5.7;294;37.4;12.8;partly-cloudy
4102;18/01/2026 18:30;9.8;9.1;4.3;75.2;0.0;37;14.1;3.7;232;59.7;11.6;partly-cloudy
4103;18/01/2026 18:30;8.3;7.5;4.1;73.3;0.0;10;14.7;7.1;270;63.8;10.9;partly-cloudy
4104;18/01/2026 18:30;8.5;8.0;4.2;67.7;0.0;25;14.8;9.3;224;83.3;10.5;cloudy
5097;18/01/2026 18:30;7.8;6.9;3.4;82.2;0.0;16;13.5;7.1;226;55.2;7.1;partly-cloudy
4105;18/01/2026 18:30;7.6;7.2;4.2;78.9;0.0;22;13.4;5.4;224;73.0;13.6;partly-cloudy
3582;18/01/2026 18:30;8.7;8.1;4.0;69.2;0.0;30;5.5;7.2;200;91.3;11.6;cloudy
4106;18/01/2026 18:30;7.8;6.9;3.1;73.8;0.0;18;18.7;8.8;289;73.0;10.4;partly-cloudy
4107;18/01/2026 18:30;8.5;7.8;4.0;76.6;0.0;15;15.9;10.1;217;36.8;14.1;partly-cloudy
4108;18/01/2026 18:30;8.6;7.7;3.9;65.1;0.0;11;16.0;6.8;233;60.7;10.6;partly-cloudy
4109;18/01/2026 18:30;7.4;6.7;3.5;72.7;0.0;4;15.9;6.8;243;74.0;10.9;partly-cloudy
4232;18/01/2026 18:30;9.7;8.7;5.0;74.1;0.0;20;15.8;7.2;280;29.8;14.4;clear
10409;18/01/2026 18:30;7.6;6.9;4.6;72.2;0.0;18;18.8;11.5;266;51.9;9.2;partly-cloudy
4098;18/01/2026 18:30;8.8;8.2;4.5;64.9;0.0;29;14.3;8.5;258;79.1;12.2;partly-cloudy
4110;18/01/2026 18:30;8.4;7.4;4.2;77.6;0.0;26;9.1;9.2;281;49.3;10.8;partly-cloudy
4111;18/01/2026 18:30;8.3;7.6;4.2;75.5;0.0;22;15.1;6.4;276;55.3;16.0;partly-cloudy
4112;18/01/2026 18:30;8.1;7.0;3.8;71.9;0.0;15;14.1;8.1;236;71.6;13.4;partly-cloudy
3729;18/01/2026 18:30;7.9;7.1;4.1;73.1;0.1;30;14.7;9.9;225;100.0;10.4;cloudy
4113;18/01/2026 18:30;8.2;7.8;4.2;86.8;0.0;21;23.8;9.4;281;52.6;15.1;partly-cloudy
4115;18/01/2026 18:30;9.0;8.3;3.9;79.7;0.0;23;14.6;5.2;274;38.7;15.1;partly-cloudy
4116;18/01/2026 18:30;8.2;7.2;4.4;78.1;0.0;10;16.6;7.7;267;80.0;10.7;partly-cloudy
4118;18/01/2026 18:30;7.7;6.9;4.4;77.9;0.0;12;13.6;9.0;288;80.9;12.9;cloudy
4119;18/01/2026 18:30;7.4;6.6;3.8;74.3;0.0;10;12.8;7.2;222;55.4;11.7;partly-cloudy
4120;18/01/2026 18:30;9.4;8.6;3.4;62.4;0.0;13;18.9;6.6;229;45.3;14.6;partly-cloudy
4122;18/01/2026 18:30;8.0;7.2;3.9;64.5;0.0;7;18.5;8.5;298;52.9;11.9;partly-cloudy
4125;18/01/2026 18:30;9.0;8.2;3.6;74.6;0.0;17;16.8;9.5;260;70.1;12.9;partly-cloudy
10923;18/01/2026 18:30;8.0;7.4;4.4;74.2;0.0;20;15.8;9.2;241;71.6;12.2;partly-cloudy
10921;18/01/2026 18:30;9.9;9.2;3.6;68.7;0.0;7;16.9;12.7;271;83.3;12.3;cloudy
10925;18/01/2026 18:30;8.1;7.5;3.9;72.7;0.0;26;13.5;8.2;293;81.1;11.9;cloudy
10926;18/01/2026 18:30;8.2;7.6;3.9;79.7;0.1;26;12.8;9.6;299;100.0;11.2;cloudy
4142;18/01/2026 18:30;7.7;7.0;4.5;69.4;0.0;22;14.6;9.4;219;58.1;13.4;partly-cloudy
4143;18/01/2026 18:30;7.8;7.1;3.3;77.3;0.0;16;10.2;9.2;252;100.0;14.1;cloudy
4144;18/01/2026 18:30;8.2;7.2;3.7;86.4;0.0;16;17.7;7.1;226;67.5;12.3;partly-cloudy
4145;18/01/2026 18:30;9.8;9.1;3.9;85.1;0.0;21;16.2;6.9;253;63.7;11.7;partly-cloudy
4146;18/01/2026 18:30;8.0;7.6;3.1;78.6;0.0;11;12.0;9.5;218;50.9;10.6;partly-cloudy
4147;18/01/2026 18:30;7.8;7.2;4.7;74.0;0.0;29;15.3;11.6;270;45.7;12.9;partly-cloudy
4148;18/01/2026 18:30;8.5;7.9;3.8;74.7;0.0;35;10.4;3.1;291;45.1;11.1;partly-cloudy
4149;18/01/2026 18:30;8.3;7.6;4.2;83.8;0.0;25;17.2;9.0;295;54.5;15.8;partly-cloudy
4150;18/01/2026 18:30;7.7;6.8;3.9;75.7;0.0;22;15.5;5.5;215;52.5;15.1;partly-cloudy
4151;18/01/2026 18:30;7.9;7.2;3.8;82.0;0.1;14;15.3;7.9;253;65.3;9.0;partly-cloudy
3758;18/01/2026 18:30;8.9;8.2;4.5;75.9;0.0;11;8.8;7.7;244;57.9;11.6;partly-cloudy
3759;18/01/2026 18:30;8.7;8.2;4.7;71.3;0.0;39;16.8;10.1;233;55.4;12.6;partly-cloudy
3523;18/01/2026 18:30;8.3;7.7;3.8;76.3;0.0;32;16.7;9.3;290;67.9;10.9;partly-cloudy
4156;18/01/2026 18:30;7.8;7.2;3.7;73.2;0.0;26;14.9;11.4;248;39.2;10.8;partly-cloudy
4157;18/01/2026 18:30;8.5;7.6;4.2;77.6;0.0;21;17.5;8.3;279;39.9;10.3;partly-cloudy
4158;18/01/2026 18:30;8.2;7.6;3.5;72.7;0.0;34;17.0;8.1;291;84.7;12.2;cloudy
4159;18/01/2026 18:30;7.4;6.6;4.5;76.1;0.0;16;18.3;7.0;207;37.0;13.4;partly-cloudy
3653;18/01/2026 18:30;9.0;8.2;4.5;73.4;0.0;14;12.4;5.3;271;38.7;8.3;partly-cloudy
3683;18/01/2026 18:30;8.1;7.3;3.7;65.2;0.0;25;16.7;8.9;210;69.3;12.5;partly-cloudy
3654;18/01/2026 18:30;7.1;6.8;3.0;71.8;0.0;18;12.3;11.3;296;73.3;10.6;partly-cloudy
4161;18/01/2026 18:30;8.7;8.1;3.9;80.1;0.0;26;15.1;7.3;262;100.0;11.8;cloudy
4162;18/01/2026 18:30;8.7;7.6;3.9;80.7;0.0;28;16.1;8.3;218;34.7;12.3;partly-cloudy
4163;18/01/2026 18:30;9.3;8.1;4.2;79.3;0.0;15;18.3;9.0;273;68.4;10.5;partly-cloudy
4164;18/01/2026 18:30;8.8;8.4;4.3;79.5;0.0;23;15.2;4.0;248;80.1;11.2;cloudy
3463;18/01/2026 18:30;9.0;8.1;4.2;83.4;0.0;25;16.4;7.0;294;74.0;12.3;partly-cloudy
3464;18/01/2026 18:30;8.2;7.7;4.1;67.4;0.0;27;12.0;8.3;294;69.5;13.8;partly-cloudy
4167;18/01/2026 18:30;9.1;8.5;3.9;71.0;0.0;17;14.3;6.9;246;62.9;11.8;partly-cloudy
4168;18/01/2026 18:30;8.1;7.6;3.9;71.3;0.0;23;20.1;7.3;288;75.4;14.3;partly-cloudy
7041;18/01/2026 18:30;8.0;7.4;4.3;82.2;0.0;22;16.5;8.4;282;48.1;10.9;partly-cloudy
4172;18/01/2026 18:30;8.7;7.8;3.8;73.6;0.0;21;17.3;10.8;266;80.2;11.0;cloudy
4173;18/01/2026 18:30;8.5;8.0;3.2;73.3;0.0;15;11.7;6.4;232;45.3;12.6;partly-cloudy
3719;18/01/2026 18:30;9.1;8.2;4.0;69.8;0.1;22;11.7;5.3;201;21.6;15.4;clear
4174;18/01/2026 18:30;8.6;8.1;4.3;78.7;0.0;16;16.9;6.2;298;43.7;12.5;partly-cloudy
4175;18/01/2026 18:30;7.8;7.2;3.4;81.2;0.0;25;10.9;7.2;277;56.6;11.4;partly-cloudy
4176;18/01/2026 18:30;7.5;6.6;3.9;65.6;0.0;20;9.5;6.4;291;36.3;12.3;partly-cloudy
4177;18/01/2026 18:30;8.8;8.2;4.0;79.4;0.0;20;17.5;7.4;242;82.1;12.9;cloudy
4178;18/01/2026 18:30;7.7;7.0;4.5;74.8;0.1;19;17.2;7.0;212;25.3;9.3;clear
4179;18/01/2026 18:30;9.9;9.5;3.5;77.3;0.0;12;12.5;4.7;206;63.7;9.9;partly-cloudy
3692;18/01/2026 18:30;9.4;8.9;4.1;84.6;0.0;30;13.0;8.9;221;79.7;9.2;partly-cloudy
4181;18/01/2026 18:30;8.7;7.9;3.8;67.1;0.0;24;11.7;7.3;292;95.8;10.5;cloudy
4182;18/01/2026 18:30;8.8;8.2;3.8;78.8;0.1;22;17.9;7.5;244;100.0;12.7;cloudy
4183;18/01/2026 18:30;8.2;7.9;3.8;65.1;0.0;19;11.6;5.0;247;12.3;15.2;clear
4184;18/01/2026 18:30;8.7;7.9;3.7;67.0;0.0;13;15.2;8.4;267;34.2;9.7;partly-cloudy
4185;18/01/2026 18:30;8.2;7.5;3.6;74.6;0.0;14;15.7;4.4;270;97.4;13.7;cloudy
4186;18/01/2026 18:30;9.3;8.7;4.5;83.0;0.0;19;15.2;11.4;282;68.7;15.0;partly-cloudy
4187;18/01/2026 18:30;8.6;7.7;4.3;75.2;0.0;42;12.8;8.8;285;74.8;14.9;partly-cloudy
3585;18/01/2026 18:30;8.2;7.6;4.8;67.6;0.0;29;8.8;6.1;246;31.0;10.4;partly-cloudy
3586;18/01/2026 18:30;9.1;8.4;3.5;73.7;0.0;22;14.5;7.3;279;40.9;14.4;partly-cloudy
4188;18/01/2026 18:30;8.7;8.0;4.1;68.0;0.0;26;13.1;9.5;222;67.5;10.3;partly-cloudy
4189;18/01/2026 18:30;9.2;8.3;3.9;64.2;0.1;11;12.5;10.2;252;64.9;10.0;partly-cloudy
4190;18/01/2026 18:30;9.3;8.3;3.8;84.0;0.0;20;13.6;4.5;280;53.5;12.0;partly-cloudy
3467;18/01/2026 18:30;8.3;7.7;4.0;87.5;0.0;17;16.9;6.4;245;87.5;12.1;cloudy
4194;18/01/2026 18:30;9.0;8.2;3.8;82.0;0.0;31;12.3;8.8;290;74.7;10.0;partly-cloudy
4195;18/01/2026 18:30;8.8;8.0;3.7;70.9;0.0;22;21.2;10.7;272;72.9;12.0;partly-cloudy
4197;18/01/2026 18:30;8.8;8.2;4.1;75.6;0.0;26;16.1;5.9;201;64.6;10.5;partly-cloudy
4198;18/01/2026 18:30;8.4;7.7;3.1;81.3;0.0;21;19.0;9.5;225;57.5;13.1;partly-cloudy
5103;18/01/2026 18:30;8.1;7.4;3.8;86.3;0.0;25;14.3;8.3;270;73.9;11.4;partly-cloudy
4171;18/01/2026 18:30;7.8;7.0;3.3;74.0;0.0;8;11.6;7.6;257;76.2;12.5;partly-cloudy
5080;18/01/2026 18:30;9.0;8.4;4.0;69.2;0.0;16;15.1;5.4;299;89.7;11.6;cloudy
11206;18/01/2026 18:30;8.2;7.1;4.8;87.5;0.0;20;13.4;11.0;275;60.2;15.2;partly-cloudy
7136;18/01/2026 18:30;9.0;8.4;4.4;84.6;0.0;10;13.4;9.6;249;78.3;10.5;partly-cloudy
7137;18/01/2026 18:30;8.4;7.9;4.4;80.3;0.0;9;10.0;9.7;299;74.8;12.8;partly-cloudy
7138;18/01/2026 18:30;8.5;7.4;4.4;69.2;0.0;30;12.5;7.8;251;64.0;10.3;partly-cloudy
7139;18/01/2026 18:30;7.8;6.9;3.7;70.8;0.0;0;21.9;9.2;292;41.1;7.8;partly-cloudy
4200;18/01/2026 18:30;8.6;7.7;4.3;70.9;0.0;22;12.3;11.0;294;47.2;16.0;partly-cloudy
4202;18/01/2026 18:30;8.6;8.1;4.3;78.7;0.0;22;11.5;7.3;257;59.5;10.9;partly-cloudy
4203;18/01/2026 18:30;9.0;8.3;3.7;65.4;0.0;22;10.4;9.9;221;73.1;9.9;partly-cloudy
4204;18/01/2026 18:30;8.2;7.2;4.3;77.1;0.1;5;13.2;11.3;243;65.9;7.1;partly-cloudy
4205;18/01/2026 18:30;9.2;8.6;4.8;79.1;0.0;23;14.2;6.3;259;64.1;10.2;partly-cloudy
4206;18/01/2026 18:30;9.5;8.8;4.0;73.8;0.0;16;10.8;4.7;225;61.4;11.3;partly-cloudy
4207;18/01/2026 18:30;9.0;8.3;4.2;75.3;0.0;32;16.5;10.8;208;49.4;14.5;partly-cloudy
4208;18/01/2026 18:30;9.5;8.7;3.5;76.6;0.0;14;13.8;9.3;230;47.2;12.2;partly-cloudy
3722;18/01/2026 18:30;8.4;7.9;3.7;53.8;0.0;12;17.1;7.4;269;71.7;7.1;partly-cloudy
5104;18/01/2026 18:30;9.1;8.7;3.6;74.1;0.0;4;13.2;8.2;223;30.9;10.0;partly-cloudy
4211;18/01/2026 18:30;9.5;8.5;4.3;89.2;0.1;13;10.6;7.7;286;50.7;12.7;partly-cloudy
4212;18/01/2026 18:30;8.4;7.9;4.3;75.3;0.0;17;12.5;8.7;257;68.2;11.0;partly-cloudy
4213;18/01/2026 18:30;7.9;7.2;4.5;79.7;0.0;16;15.0;5.5;268;63.0;13.9;partly-cloudy
4214;18/01/2026 18:30;8.2;7.7;4.7;81.3;0.0;20;10.4;6.6;280;43.8;11.2;partly-cloudy
4215;18/01/2026 18:30;8.5;7.9;4.0;70.0;0.0;20;15.7;7.8;248;50.4;12.8;partly-cloudy
4216;18/01/2026 18:30;8.4;7.7;3.5;78.1;0.0;28;11.8;9.0;223;67.5;12.8;partly-cloudy
4219;18/01/2026 18:30;8.4;7.6;3.8;79.6;0.0;24;18.3;8.0;233;71.6;13.7;partly-cloudy
4220;18/01/2026 18:30;8.6;8.1;4.0;79.6;0.0;34;18.1;9.4;231;66.3;8.9;partly-cloudy
4221;18/01/2026 18:30;8.3;7.6;4.3;70.4;0.0;19;18.2;7.4;206;65.6;12.8;partly-cloudy
4222;18/01/2026 18:30;8.2;7.4;4.4;65.7;0.0;15;14.6;10.2;297;58.7;14.0;partly-cloudy
4226;18/01/2026 18:30;7.7;7.1;4.0;71.0;0.0;26;13.0;4.5;252;72.7;11.6;partly-cloudy
4227;18/01/2026 18:30;7.8;7.1;4.1;67.8;0.0;24;14.9;5.4;279;95.6;12.0;cloudy
4228;18/01/2026 18:30;8.8;8.5;3.9;85.7;0.0;16;14.6;9.7;268;72.1;10.6;partly-cloudy
4229;18/01/2026 18:30;8.9;8.4;3.6;70.6;0.0;19;15.1;4.9;294;15.8;10.6;clear
4230;18/01/2026 18:30;8.6;8.0;4.3;80.4;0.0;24;12.2;8.2;225;65.3;13.7;partly-cloudy
4231;18/01/2026 18:30;8.3;7.4;4.8;76.8;0.0;8;17.0;8.7;267;36.0;12.4;partly-cloudy
4234;18/01/2026 18:30;8.6;7.7;4.2;80.9;0.0;13;20.3;7.1;291;34.8;12.9;partly-cloudy
4235;18/01/2026 18:30;8.5;7.6;3.8;67.0;0.0;16;11.0;7.0;244;55.5;16.1;partly-cloudy
4236;18/01/2026 18:30;8.7;7.9;3.7;68.6;0.0;22;11.1;8.0;223;75.1;7.4;partly-cloudy
4237;18/01/2026 18:30;9.1;8.5;4.4;69.7;0.0;25;17.5;9.2;207;0.0;8.8;clear
3669;18/01/2026 18:30;8.3;7.6;4.3;71.9;0.1;24;12.9;10.2;279;19.8;13.6;clear
3670;18/01/2026 18:30;8.7;8.1;3.6;81.1;0.0;15;14.7;7.3;260;86.1;13.0;cloudy
4239;18/01/2026 18:30;8.0;7.3;4.6;63.3;0.0;23;18.8;11.4;292;55.8;14.1;partly-cloudy
